n_graphs, sys_matrix, graph_type, n_nodes, graph_param, density_avg, density_std, input, edge_score, min_density_avg, min_density_std, max_density_avg, max_density_std, density_delta_from_avg, fractions_of_removals_in_randomly_flipped_edges, quantity_pair_in_quotations, metric_1, corr_coef_avg_1, corr_coef_std_1, metric_2, corr_coef_avg_2, corr_coef_std_2
100, neg_laplacian, BA, 20, 3, 0.289, 1.11e-16, zfs, random, 0.289, 1.11e-16, 0.935, 0.00948, 0.645,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.3e-05, $\tau_K$, 0.997, 0.000586, $\rho_P$, 1, 9.02e-17, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.99, 0.0029, $\tau_K$, 0.921, 0.0118, $\rho_P$, 0.924, 0.0133, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.99, 0.0029, $\tau_K$, 0.924, 0.0116, $\rho_P$, 0.924, 0.0133, 
100, neg_laplacian, connected_ER, 20, 0.3, 0.297, 0.0291, zfs_transf, random, 0.297, 0.0291, 0.926, 0.0142, 0.63,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.9e-05, $\tau_K$, 0.996, 0.000712, $\rho_P$, 1, 1.06e-16, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.998, 0.000946, $\tau_K$, 0.975, 0.00849, $\rho_P$, 0.931, 0.0199, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.998, 0.000955, $\tau_K$, 0.979, 0.00843, $\rho_P$, 0.931, 0.0199, 
100, neg_laplacian, connected_RG, 20, 0.25, 0.182, 0.0273, zfs_transf, random, 0.182, 0.0273, 0.913, 0.0103, 0.732,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 2.57e-05, $\tau_K$, 0.997, 0.000512, $\rho_P$, 1, 1.23e-16, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000491, $\tau_K$, 0.978, 0.00523, $\rho_P$, 0.85, 0.0182, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000485, $\tau_K$, 0.981, 0.00492, $\rho_P$, 0.85, 0.0182, 
100, neg_laplacian, BA, 20, 3, 0.289, 1.11e-16, zfs_transf, random, 0.289, 1.11e-16, 0.934, 0.00906, 0.644,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.51e-05, $\tau_K$, 0.996, 0.000664, $\rho_P$, 1, 1.25e-16, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000345, $\tau_K$, 0.984, 0.0044, $\rho_P$, 0.93, 0.00836, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000347, $\tau_K$, 0.988, 0.0044, $\rho_P$, 0.93, 0.00836, 
100, neg_laplacian, connected_ER, 20, 0.3, 0.297, 0.0291, zfs_new, random, 0.297, 0.0291, 0.926, 0.0131, 0.629,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.52e-05, $\tau_K$, 0.996, 0.000639, $\rho_P$, 1, 1.02e-16, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.993, 0.002, $\tau_K$, 0.937, 0.0101, $\rho_P$, 0.921, 0.0254, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.993, 0.002, $\tau_K$, 0.94, 0.01, $\rho_P$, 0.921, 0.0254, 
100, neg_laplacian, connected_RG, 20, 0.25, 0.182, 0.0273, zfs_new, random, 0.182, 0.0273, 0.914, 0.0114, 0.732,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.27e-05, $\tau_K$, 0.997, 0.000646, $\rho_P$, 1, 1.15e-16, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.0028, $\tau_K$, 0.931, 0.0127, $\rho_P$, 0.835, 0.0221, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00281, $\tau_K$, 0.934, 0.0127, $\rho_P$, 0.835, 0.0221, 
100, neg_laplacian, BA, 20, 3, 0.289, 1.11e-16, zfs_new, random, 0.289, 1.11e-16, 0.934, 0.00869, 0.644,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.1e-05, $\tau_K$, 0.996, 0.000569, $\rho_P$, 1, 9.35e-17, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.99, 0.00244, $\tau_K$, 0.921, 0.00994, $\rho_P$, 0.924, 0.0131, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.99, 0.00245, $\tau_K$, 0.925, 0.01, $\rho_P$, 0.924, 0.0131, 
100, adjacency, connected_ER, 20, 0.5, 0.503, 0.0317, all_ones, random, 0.503, 0.0317, 0.949, 0.0125, 0.447,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00199, $\tau_K$, 0.944, 0.00868, $\rho_P$, 0.967, 0.00778, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.994, 0.00186, $\tau_K$, 0.945, 0.00872, $\rho_P$, 0.732, 0.0391, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000191, $\tau_K$, 0.99, 0.0023, $\rho_P$, 0.585, 0.0379, 
100, adjacency, connected_RG, 20, 0.5, 0.469, 0.0669, all_ones, random, 0.469, 0.0669, 0.944, 0.0133, 0.475,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.904, 0.0538, $\tau_K$, 0.766, 0.0713, $\rho_P$, 0.896, 0.0354, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.901, 0.0545, $\tau_K$, 0.756, 0.0718, $\rho_P$, 0.423, 0.152, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000243, $\tau_K$, 0.986, 0.00282, $\rho_P$, 0.567, 0.0534, 
100, adjacency, BA, 20, 5, 0.447, 0, all_ones, random, 0.447, 0, 0.949, 0.0101, 0.502,  0, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.991, 0.00311, $\tau_K$, 0.935, 0.0114, $\rho_P$, 0.956, 0.0078, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00315, $\tau_K$, 0.934, 0.0123, $\rho_P$, 0.731, 0.0396, " ('density', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000236, $\tau_K$, 0.987, 0.00264, $\rho_P$, 0.555, 0.038, 
