n_graphs, sys_matrix, graph_type, n_nodes, graph_param, density_avg, density_std, input, edge_score, density_range, fractions_of_removals_in_randomly_flipped_edges, quantity_pair_in_quotations, metric_1, corr_coef_avg_1, corr_coef_std_1, metric_2, corr_coef_avg_2, corr_coef_std_2
10, adjacency, connected_RG, 20, 0.25, 0.194, 0.0264, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0179, 0.0715, $\tau_K$, -0.00937, 0.0491, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.981, 0.00898, $\tau_K$, 0.899, 0.0297, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.983, 0.00853, $\tau_K$, 0.909, 0.0293, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000519, $\tau_K$, 0.985, 0.00508, 
10, adjacency, BA, 20, 3, 0.289, 5.55e-17, zfs_transf, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.00415, 0.0817, $\tau_K$, 0.00529, 0.055, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.0038, $\tau_K$, 0.938, 0.0153, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.00375, $\tau_K$, 0.943, 0.0149, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000192, $\tau_K$, 0.986, 0.00206, 
10, adjacency, connected_ER, 20, 0.3, 0.302, 0.039, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0397, 0.0667, $\tau_K$, -0.0258, 0.0471, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.995, 0.00164, $\tau_K$, 0.951, 0.00776, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.995, 0.00128, $\tau_K$, 0.955, 0.0065, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.00021, $\tau_K$, 0.988, 0.00259, 
10, adjacency, connected_RG, 20, 0.25, 0.194, 0.0264, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.00156, 0.0918, $\tau_K$, -5.77e-05, 0.0605, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.98, 0.00886, $\tau_K$, 0.897, 0.027, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.982, 0.00824, $\tau_K$, 0.906, 0.0272, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000223, $\tau_K$, 0.984, 0.00161, 
10, adjacency, BA, 20, 3, 0.289, 5.55e-17, zfs_new, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.0207, 0.0899, $\tau_K$, 0.0149, 0.0623, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.992, 0.00249, $\tau_K$, 0.938, 0.0113, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 0.993, 0.0026, $\tau_K$, 0.946, 0.0124, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000277, $\tau_K$, 0.985, 0.00269, 
10, neg_laplacian, connected_ER, 20, 0.3, 0.302, 0.039, identity, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.00773, 0.09, $\tau_K$, 0.00229, 0.0632, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000445, $\tau_K$, 0.982, 0.00481, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.26e-05, $\tau_K$, 0.996, 0.000642, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000354, $\tau_K$, 0.986, 0.00381, 
10, neg_laplacian, connected_RG, 20, 0.25, 0.194, 0.0264, identity, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.000868, 0.0926, $\tau_K$, -0.000872, 0.0617, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.000339, $\tau_K$, 0.982, 0.00391, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 2.97e-05, $\tau_K$, 0.997, 0.000681, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000314, $\tau_K$, 0.984, 0.00291, 
10, neg_laplacian, BA, 20, 3, 0.289, 5.55e-17, identity, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0179, 0.0962, $\tau_K$, -0.013, 0.0631, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.999, 0.00015, $\tau_K$, 0.982, 0.00204, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 2.66e-05, $\tau_K$, 0.996, 0.00055, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.999, 0.000178, $\tau_K$, 0.986, 0.00214, 
10, neg_laplacian, connected_ER, 20, 0.3, 0.302, 0.039, zfs, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, -0.0187, 0.0998, $\tau_K$, -0.0123, 0.0672, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.993, 0.00306, $\tau_K$, 0.94, 0.0141, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 1.58e-05, $\tau_K$, 0.996, 0.000424, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.994, 0.00298, $\tau_K$, 0.943, 0.014, 
10, neg_laplacian, connected_RG, 20, 0.25, 0.194, 0.0264, zfs, random,  0, None, " ('sys_mat_spec_dist', 'random')", $\rho_S$, 0.00961, 0.0746, $\tau_K$, 0.00667, 0.0496, " ('sys_mat_spec_dist', 'Wc_spec_dist')", $\rho_S$, 0.993, 0.00197, $\tau_K$, 0.934, 0.0102, " ('sys_mat_spec_dist', 'density')", $\rho_S$, 1, 3.26e-05, $\tau_K$, 0.996, 0.000554, " ('Wc_spec_dist', 'density')", $\rho_S$, 0.993, 0.002, $\tau_K$, 0.937, 0.0103, 
